mel,label
"[[ 0.2018984  -1.5049642   0.0329132  ... -0.8425518  -1.1580632
  -1.5049642 ]
 [ 0.2662501  -0.70728064  0.35581982 ... -0.77767843 -1.1544735
  -1.1688929 ]
 [ 0.3229752  -0.52277505  0.50350285 ... -0.72060984 -1.1471357
  -0.9958334 ]
 ...
 [ 1.3432257  -0.22081849  0.33705238 ... -1.2166996  -1.3995019
  -1.4502779 ]
 [ 0.9666549  -0.22979149  0.08634882 ... -1.487431   -1.4067298
  -1.5049642 ]
 [ 0.3957636  -0.9021176  -1.26429    ... -1.5049642  -1.5049642
  -1.5049642 ]]",1
"[[ 1.9576744   0.05048401  1.3356977  ... -0.39228922 -0.39228922
  -0.39228922]
 [ 2.0394619   1.822033    2.3116286  ... -0.39228922 -0.39228922
  -0.39228922]
 [ 2.1118069   2.0662384   2.5468786  ... -0.39228922 -0.39228922
  -0.39228922]
 ...
 [-0.39228922 -0.07057636  0.04168554 ... -0.39228922 -0.39228922
  -0.39228922]
 [-0.39228922 -0.39228922 -0.1892004  ... -0.39228922 -0.39228922
  -0.39228922]
 [-0.39228922 -0.39228922 -0.39228922 ... -0.39228922 -0.39228922
  -0.39228922]]",0
"[[-2.314041   -2.1147964  -1.9480472  ... -0.8752549  -0.68759876
  -0.57485265]
 [-2.314041   -1.5323282  -2.0325708  ... -0.21333109  0.16033936
  -0.32695666]
 [-2.314041   -1.3577724  -2.158928   ... -0.03479951  0.3444789
  -0.19521546]
 ...
 [-2.314041   -2.228149   -2.314041   ...  0.97223353  0.9190584
   1.0082152 ]
 [-2.314041   -2.314041   -2.314041   ...  0.37000477  0.24846789
   0.63352937]
 [-2.314041   -2.314041   -2.314041   ... -0.37354425 -0.63495904
  -0.5137133 ]]",1
"[[-0.7556519  -1.1600116  -1.0704753  ... -1.1600116  -0.81299883
  -0.7403126 ]
 [-0.65247345 -1.1600116  -1.1354479  ... -1.0206417  -0.6596897
  -0.667278  ]
 [-0.57674706 -1.1600116  -1.1600116  ... -0.8877287  -0.563477
  -0.60744005]
 ...
 [-1.1474308  -0.64441454 -1.0608659  ... -0.44035542 -0.04944843
  -0.65466857]
 [-0.98327875 -0.5801271  -1.1600116  ... -0.41390428 -0.4424423
  -0.31550813]
 [-1.1600116  -0.90244544 -1.1600116  ... -0.91168565 -0.5786904
  -0.9327416 ]]",1
"[[ 0.08249051  1.045902    1.0966806  ...  1.5148441   0.7014522
   0.59314495]
 [-0.03517237  1.1410066   1.2608175  ...  1.6357487   0.5725622
   0.569381  ]
 [-0.24251014  1.2181497   1.3711019  ...  1.7266822   0.325559
   0.5467165 ]
 ...
 [-1.7021819  -1.62616    -0.71822244 ... -1.7021819  -1.7021819
  -1.7021819 ]
 [-1.7021819  -1.7021819  -1.2077376  ... -1.7021819  -1.7021819
  -1.7021819 ]
 [-1.7021819  -1.7021819  -1.7021819  ... -1.7021819  -1.7021819
  -1.7021819 ]]",1
"[[ 1.780104   -0.1719209   0.30790585 ... -0.6489022  -0.6489022
  -0.6489022 ]
 [ 1.7879765   0.57387626  0.5669866  ... -0.6489022  -0.6489022
  -0.6489022 ]
 [ 1.7988538   0.7279422   0.68789333 ... -0.6489022  -0.6489022
  -0.6489022 ]
 ...
 [ 1.1928371  -0.4966217   0.79269534 ... -0.6489022  -0.6489022
  -0.6489022 ]
 [ 1.082179   -0.6489022   0.5065479  ... -0.6489022  -0.6489022
  -0.6489022 ]
 [ 0.8391572  -0.6489022  -0.21983716 ... -0.6489022  -0.6489022
  -0.6489022 ]]",0
"[[ 3.197054    1.8062418   1.303122   ... -0.66806    -0.66806
  -0.66806   ]
 [ 3.3459842   2.6302495   2.0628738  ... -0.66806    -0.66806
  -0.66806   ]
 [ 3.4474869   2.8184538   2.2492914  ... -0.66806    -0.66806
  -0.66806   ]
 ...
 [ 0.05288414 -0.28337494 -0.02987342 ... -0.66806    -0.66806
  -0.66806   ]
 [ 0.19471413 -0.34166482 -0.54577804 ... -0.66806    -0.66806
  -0.66806   ]
 [-0.3274623  -0.66806    -0.66806    ... -0.66806    -0.66806
  -0.66806   ]]",0
"[[-0.16532241 -0.3529564   0.30454335 ... -0.0690678   0.35593745
   0.27775127]
 [ 0.40102306  0.06864281  0.40824226 ...  0.00579616  0.66508883
   0.46265134]
 [ 0.5666949   0.22337766  0.48640752 ...  0.06815293  0.80487
   0.5732747 ]
 ...
 [-0.8705607  -1.2605431  -1.2605431  ... -1.2605431  -0.9669553
  -1.0870492 ]
 [-0.9728599  -1.2605431  -1.2605431  ... -1.2605431  -1.2605431
  -1.2605431 ]
 [-1.2605431  -1.2605431  -1.2605431  ... -1.2605431  -1.2605431
  -1.2605431 ]]",1
"[[-0.65740985 -0.65740985  1.1094682  ... -0.65740985 -0.65740985
  -0.65740985]
 [-0.65740985 -0.65740985  1.2834734  ... -0.65740985 -0.65740985
  -0.65740985]
 [-0.65740985 -0.65740985  1.4003761  ... -0.65740985 -0.65740985
  -0.65740985]
 ...
 [-0.65740985 -0.65740985 -0.32110608 ... -0.65740985 -0.65740985
  -0.65740985]
 [-0.65740985 -0.65740985 -0.40342203 ... -0.65740985 -0.65740985
  -0.65740985]
 [-0.65740985 -0.65740985 -0.65740985 ... -0.65740985 -0.65740985
  -0.65740985]]",0
"[[-0.9289392 -0.9289392 -0.9289392 ... -0.9289392 -0.9289392 -0.9289392]
 [-0.9289392 -0.9289392 -0.9289392 ... -0.9289392 -0.9289392 -0.9289392]
 [-0.9289392 -0.9289392 -0.9289392 ... -0.9289392 -0.9289392 -0.9289392]
 ...
 [-0.9289392 -0.9289392 -0.9289392 ... -0.9289392 -0.9289392 -0.9289392]
 [-0.9289392 -0.9289392 -0.9289392 ... -0.9289392 -0.9289392 -0.9289392]
 [-0.9289392 -0.9289392 -0.9289392 ... -0.9289392 -0.9289392 -0.9289392]]",0
"[[ 1.2486398  -0.9063249  -0.16827577 ... -0.6134165  -0.7474042
  -0.87864137]
 [ 1.2492425  -1.0649167  -0.3007458  ... -0.28833157 -0.32293892
  -0.127834  ]
 [ 1.2533835  -1.2790227  -0.6116326  ... -0.14466123 -0.1663417
   0.04697607]
 ...
 [-0.1915587  -0.33905303 -0.13736477 ... -1.2790227  -1.2790227
  -1.2535037 ]
 [-0.43116075 -0.5352923  -0.34890085 ... -1.2790227  -1.2790227
  -1.2790227 ]
 [-0.7143657  -1.2790227  -1.1615669  ... -1.2790227  -1.2790227
  -1.2790227 ]]",1
"[[ 0.6910349   0.37910023  0.3966791  ... -0.5139349  -0.5139349
  -0.5139349 ]
 [ 0.84731454  0.71863663  0.57981926 ... -0.5139349  -0.5139349
  -0.5139349 ]
 [ 0.9562895   0.8816482   0.69968206 ... -0.5139349  -0.5139349
  -0.5139349 ]
 ...
 [ 2.2655623   1.1942596   1.1316316  ... -0.5139349  -0.5139349
  -0.5139349 ]
 [ 1.9863602   0.7393071   0.07244659 ... -0.5139349  -0.5139349
  -0.5139349 ]
 [ 0.984667   -0.355856   -0.4949793  ... -0.5139349  -0.5139349
  -0.5139349 ]]",1
"[[-2.4698088  -2.4698088  -2.4698088  ... -1.7959358  -2.4698088
  -1.8032402 ]
 [-2.4698088  -2.4698088  -2.4698088  ... -1.9641094  -2.4698088
  -1.7747616 ]
 [-2.4698088  -2.4698088  -2.4698088  ... -2.451016   -2.4698088
  -1.7441227 ]
 ...
 [-2.4698088  -2.4698088  -2.4698088  ... -0.01868572 -1.0266994
  -0.770405  ]
 [-2.4698088  -2.4698088  -2.4698088  ... -0.50664467 -1.3671601
  -0.8287866 ]
 [-2.4698088  -2.4698088  -2.4698088  ... -1.1096314  -1.9806745
  -1.9676698 ]]",1
"[[ 1.8544086   1.5342401   1.6565875  ... -0.84034336 -0.84034336
  -0.84034336]
 [ 1.8743763   1.6585703   1.9777331  ... -0.84034336 -0.84034336
  -0.84034336]
 [ 1.8974247   1.7502204   2.1300366  ... -0.84034336 -0.84034336
  -0.84034336]
 ...
 [-0.84034336 -0.84034336 -0.84034336 ... -0.84034336 -0.84034336
  -0.84034336]
 [-0.84034336 -0.84034336 -0.84034336 ... -0.84034336 -0.84034336
  -0.84034336]
 [-0.84034336 -0.84034336 -0.84034336 ... -0.84034336 -0.84034336
  -0.84034336]]",0
"[[-1.1537058  -1.1537058  -0.20662452 ...  1.6568235   2.5484307
   2.7257655 ]
 [-1.1537058  -1.1537058  -0.10913211 ...  1.5352504   2.723465
   3.137919  ]
 [-1.1537058  -1.1537058  -0.02987701 ...  1.3209586   2.839552
   3.311791  ]
 ...
 [-1.1537058  -1.1537058  -1.1537058  ... -1.1537058  -1.1537058
  -1.1537058 ]
 [-1.1537058  -1.1537058  -1.1537058  ... -1.1537058  -1.1537058
  -1.1537058 ]
 [-1.1537058  -1.1537058  -1.1537058  ... -1.1537058  -1.1537058
  -1.1537058 ]]",0
"[[ 1.5022258   0.38666913 -0.8998767  ... -1.3608904  -1.3608904
  -1.3608904 ]
 [ 1.584972    0.85002023 -0.54758245 ... -1.3608904  -1.3608904
  -0.9496444 ]
 [ 1.6513009   1.0048358  -0.40425244 ... -1.3608904  -1.3608904
  -0.78249997]
 ...
 [-0.6598753   0.7760618   0.938036   ... -1.2494426  -0.91089004
  -1.3443449 ]
 [-0.64776427  0.6912715   0.8301225  ... -1.3608904  -1.0390853
  -1.3608904 ]
 [-0.98913836  0.23561332  0.41509202 ... -1.3608904  -1.3608904
  -1.3608904 ]]",0
"[[-0.66570085 -1.5646521  -1.5106864  ...  0.48548025  0.16668707
   0.09291305]
 [-0.6958766  -1.5646521  -1.5646521  ...  0.97145885  0.7717275
   0.9714606 ]
 [-0.7277441  -1.5646521  -1.5646521  ...  1.1330959   0.94068736
   1.148174  ]
 ...
 [-1.5646521  -0.92415744 -0.8183985  ... -0.3141951   0.49456626
  -0.09800375]
 [-1.5646521  -1.3828932  -1.3393543  ... -0.7580109   0.09448172
  -0.42115253]
 [-1.5646521  -1.5646521  -1.5646521  ... -1.5646521  -1.4044826
  -1.4758714 ]]",1
"[[-0.09849527 -0.04250498 -0.36818585 ...  0.14109452 -0.769275
  -0.05355767]
 [-0.12243549  0.3989751   0.73812616 ...  0.6454132  -0.11673955
   0.30341694]
 [-0.14564048  0.56699705  0.9327107  ...  0.8196488   0.06726487
   0.4601185 ]
 ...
 [-1.3365585  -0.6065686  -1.3289121  ... -1.3401424  -0.00238344
  -0.09615524]
 [-1.3177587  -0.8645221  -1.3995883  ... -1.3995883  -0.47736463
  -0.71816725]
 [-1.3995883  -1.3995883  -1.3995883  ... -1.3995883  -1.3995883
  -1.3995883 ]]",1
"[[ 0.06186867 -0.86413527  0.11014903 ... -1.1166289  -1.1166289
  -1.1166289 ]
 [-0.11666493 -0.32281432  0.9359887  ... -1.1166289  -1.1166289
  -1.1166289 ]
 [-0.9237158  -0.14553005  1.1262487  ... -1.1166289  -1.1166289
  -1.1166289 ]
 ...
 [-0.46712506  0.9007959   0.3560672  ... -1.1166289  -1.1166289
  -1.1166289 ]
 [-0.55562824  0.2549824   0.02808639 ... -1.1166289  -1.1166289
  -1.1166289 ]
 [-0.929589   -0.8376541  -0.7144615  ... -1.1166289  -1.1166289
  -1.1166289 ]]",1
"[[ 0.7156849  -0.30740723 -0.30452746 ... -1.1941323  -1.1941323
  -1.1941323 ]
 [ 0.7343151   0.03358098 -0.06642898 ... -1.1941323  -1.1941323
  -1.1941323 ]
 [ 0.7556252   0.17901507  0.05934592 ... -1.1941323  -1.1941323
  -1.1941323 ]
 ...
 [-0.493694    0.02770575  1.584082   ... -1.1941323  -1.1941323
  -1.1941323 ]
 [-0.6152209   0.01435435  1.132195   ... -1.1941323  -1.1941323
  -1.1941323 ]
 [-1.0318758  -0.53734803  0.5401809  ... -1.1941323  -1.1941323
  -1.1941323 ]]",1
"[[ 0.31425127  0.29469943  1.680628   ...  0.82310236  0.6526166
   1.307169  ]
 [ 0.21854176  0.4779132   1.5300568  ...  0.83175296  0.8785739
   1.1531106 ]
 [ 0.05789479  0.5881077   1.0499127  ...  0.84382844  1.0010313
   0.62158513]
 ...
 [-1.0788932  -1.3146071  -1.3146071  ... -1.3146071  -1.3146071
  -1.3146071 ]
 [-1.3146071  -1.3146071  -1.3146071  ... -1.3146071  -1.3146071
  -1.3146071 ]
 [-1.3146071  -1.3146071  -1.3146071  ... -1.3146071  -1.3146071
  -1.3146071 ]]",0
"[[-0.5146572  -0.5146572  -0.5146572  ... -0.5146572  -0.5146572
  -0.5146572 ]
 [-0.5146572  -0.5146572  -0.5146572  ... -0.5146572  -0.5146572
  -0.5146572 ]
 [-0.5146572  -0.48057207 -0.5146572  ... -0.5146572  -0.5146572
  -0.5146572 ]
 ...
 [-0.5146572  -0.5146572  -0.5146572  ... -0.5146572  -0.5146572
  -0.5146572 ]
 [-0.5146572  -0.5146572  -0.5146572  ... -0.5146572  -0.5146572
  -0.5146572 ]
 [-0.5146572  -0.5146572  -0.5146572  ... -0.5146572  -0.5146572
  -0.5146572 ]]",0
"[[ 1.0515964   0.10897557  0.3621156  ...  0.6677119   0.73032933
   0.905498  ]
 [ 1.5102227   0.5375407   1.0841777  ...  1.4501708   1.4960295
   1.2132355 ]
 [ 1.6761876   0.7003574   1.2660501  ...  1.6338828   1.6792737
   1.3584045 ]
 ...
 [-0.11904148 -0.72703147 -0.7358431  ... -0.9167727  -0.8274449
  -1.2693943 ]
 [-0.33316702 -0.9129634  -0.93830466 ... -1.2615744  -1.3763016
  -1.4821131 ]
 [-0.6735397  -1.6009772  -1.6009772  ... -1.6009772  -1.6009772
  -1.6009772 ]]",1
"[[ 1.3542193   2.0767708   1.7124602  ...  0.81153494  0.70508933
   0.7070457 ]
 [ 1.3882089   1.9265558   1.5487843  ...  0.65201956  0.6404163
   0.55347997]
 [ 1.4224381   1.4609147   0.800745   ...  0.03058151  0.5534474
   0.04272605]
 ...
 [-0.50899637 -1.3816609  -1.3816609  ... -1.3816609  -1.3816609
  -1.3816609 ]
 [-0.61940765 -1.3816609  -1.3816609  ... -1.3816609  -1.3816609
  -1.3816609 ]
 [-0.9877667  -1.3816609  -1.3816609  ... -1.3816609  -1.3816609
  -1.3816609 ]]",0
"[[-0.37605253 -0.37605253 -0.37605253 ...  2.0641243   1.7776641
   0.5042808 ]
 [-0.37605253 -0.37605253 -0.37605253 ...  2.4797373   1.559544
   1.45191   ]
 [-0.37605253 -0.37605253 -0.37605253 ...  2.7278826   1.1877685
   1.79862   ]
 ...
 [-0.37605253 -0.37605253 -0.37605253 ... -0.37605253 -0.37605253
  -0.37605253]
 [-0.37605253 -0.37605253 -0.37605253 ... -0.37605253 -0.37605253
  -0.37605253]
 [-0.37605253 -0.37605253 -0.37605253 ... -0.37605253 -0.37605253
  -0.37605253]]",0
"[[-1.0754998  -1.0277034  -0.647132   ...  0.06486203 -0.51331204
  -1.0754998 ]
 [-1.0754998  -0.51167256 -0.48476517 ...  0.2946154  -0.14071916
  -0.65799785]
 [-1.0754998  -0.3503993  -0.38220057 ...  0.4172093   0.0073555
  -0.49614763]
 ...
 [-1.0754998  -1.0754998  -1.0754998  ... -1.0754998  -1.0754998
  -1.0754998 ]
 [-1.0754998  -1.0754998  -1.0754998  ... -1.0754998  -1.0754998
  -1.0754998 ]
 [-1.0754998  -1.0754998  -1.0754998  ... -1.0754998  -1.0754998
  -1.0754998 ]]",0
"[[-0.2358883  -0.35918    -0.58204764 ... -0.2586503   0.0209093
  -0.7052861 ]
 [-0.25384915 -0.15632838 -0.15227512 ...  0.07575037  0.46302325
   0.7661948 ]
 [-0.27011633 -0.03801063  0.00777652 ...  0.22328122  0.62434775
   0.95176846]
 ...
 [-0.8755402  -0.23198703 -0.18223312 ... -0.65759283 -1.0895059
  -1.2607592 ]
 [-1.2607592  -0.890937   -0.6176219  ... -1.0278264  -1.2607592
  -1.2607592 ]
 [-1.2607592  -1.2607592  -1.2607592  ... -1.2607592  -1.2607592
  -1.2607592 ]]",1
"[[-1.2959495  -1.1540124  -0.30687636 ...  0.11231738  0.25296304
  -0.12472794]
 [-1.2959495  -0.8829907  -0.11003161 ...  0.38927048  0.44166556
   0.37546286]
 [-1.2959495  -0.74713445  0.00656589 ...  0.526389    0.55568546
   0.5422137 ]
 ...
 [-1.2959495  -1.2959495  -1.2959495  ...  1.0657105   0.12895088
  -0.6791298 ]
 [-1.2959495  -1.2959495  -1.2959495  ...  0.80857724  0.07152586
  -1.1457921 ]
 [-1.2959495  -1.2959495  -1.2959495  ... -0.35941577 -0.9963357
  -1.2959495 ]]",0
"[[ 0.824051    0.0666473   0.5980722  ... -0.8678303  -0.8678303
  -0.8678303 ]
 [ 0.77886987  0.27584395  0.747028   ... -0.8678303  -0.8678303
  -0.8678303 ]
 [ 0.7236967   0.38829792  0.8413834  ... -0.8678303  -0.8678303
  -0.8678303 ]
 ...
 [-0.8678303  -0.8678303  -0.669475   ... -0.8678303  -0.8678303
  -0.8678303 ]
 [-0.8678303  -0.8678303  -0.8144743  ... -0.8678303  -0.8678303
  -0.8678303 ]
 [-0.8678303  -0.8678303  -0.8678303  ... -0.8678303  -0.8678303
  -0.8678303 ]]",1
"[[-0.3413335  -1.2271932  -1.2716497  ... -1.1618762  -1.2716497
  -1.1149501 ]
 [-0.18514644 -1.2400683  -1.2716497  ... -1.2622688  -0.7424534
  -0.88058543]
 [-0.08166645 -1.2503034  -1.2716497  ... -1.2716497  -0.5572965
  -0.75195354]
 ...
 [-0.22646907 -1.2716497  -1.2716497  ... -1.2716497  -0.64986527
  -1.2716497 ]
 [-0.4002992  -1.2716497  -1.2716497  ... -1.2716497  -0.99565923
  -1.2716497 ]
 [-0.7526968  -1.2716497  -1.2716497  ... -1.2716497  -1.2716497
  -1.2716497 ]]",0
"[[-1.0726159  -1.0726159  -0.9500504  ... -1.0726159  -1.0726159
  -1.0726159 ]
 [-1.0726159  -1.0726159  -0.5980376  ... -1.0726159  -1.0726159
  -1.0726159 ]
 [-1.0726159  -1.0726159  -0.45114234 ... -1.0726159  -1.0726159
  -1.0726159 ]
 ...
 [-1.0726159  -1.0726159  -1.0726159  ... -1.0726159  -1.0726159
  -1.0726159 ]
 [-1.0726159  -1.0726159  -1.0726159  ... -1.0726159  -1.0726159
  -1.0726159 ]
 [-1.0726159  -1.0726159  -1.0726159  ... -1.0726159  -1.0726159
  -1.0726159 ]]",0
"[[ 3.9602368   3.9869895   3.9580755  ... -0.30003652 -0.30003652
  -0.30003652]
 [ 4.330724    4.7798553   5.0900545  ... -0.30003652 -0.30003652
  -0.30003652]
 [ 4.540508    5.0604625   5.3921123  ... -0.30003652 -0.30003652
  -0.30003652]
 ...
 [ 0.30292156 -0.30003652 -0.30003652 ... -0.30003652 -0.30003652
  -0.30003652]
 [ 0.08254804 -0.30003652 -0.30003652 ... -0.30003652 -0.30003652
  -0.30003652]
 [-0.30003652 -0.30003652 -0.30003652 ... -0.30003652 -0.30003652
  -0.30003652]]",1
"[[-0.98621    -0.98621    -0.8610444  ... -0.98621    -0.98621
  -0.98621   ]
 [-0.98621    -0.5127487  -0.39166677 ... -0.98621    -0.56908554
  -0.98621   ]
 [-0.98621    -0.34868062 -0.2407873  ... -0.98621    -0.42169094
  -0.98621   ]
 ...
 [-0.98621    -0.98621    -0.98621    ... -0.98621    -0.98621
  -0.98621   ]
 [-0.98621    -0.98621    -0.98621    ... -0.98621    -0.98621
  -0.98621   ]
 [-0.98621    -0.98621    -0.98621    ... -0.98621    -0.98621
  -0.98621   ]]",1
"[[ 0.71276677  0.12172478  0.40801996 ... -0.14680877  0.086273
   0.583029  ]
 [ 0.6385656   0.07904099  0.49989527 ...  0.09180918  0.04955109
   0.67433447]
 [ 0.5284847   0.0283779   0.5705918  ...  0.21328652  0.00786738
   0.74473387]
 ...
 [-0.42786    -1.5239942  -1.1702797  ... -0.03175702  0.38566372
   0.0773965 ]
 [-0.5247205  -1.5239942  -1.3850131  ...  0.00283268  0.01883194
  -0.27381673]
 [-0.829754   -1.5239942  -1.5239942  ... -0.720775   -0.53562695
  -0.6878076 ]]",0
"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1
"[[-0.1083686  -1.6227494  -0.9752992  ... -0.2675569   0.07374059
  -0.7244833 ]
 [ 0.04494703 -0.86046153 -0.9828375  ... -0.05093876  0.10562348
   0.09004299]
 [ 0.14856857 -0.6726608  -0.98700345 ...  0.07468862  0.13874793
   0.27934936]
 ...
 [-1.3297706  -1.1408497  -1.1614658  ... -1.2711006  -1.431027
  -1.313918  ]
 [-1.4585824  -1.6073362  -1.5682927  ... -1.5201375  -1.7039568
  -1.5029818 ]
 [-1.7039568  -1.7039568  -1.7039568  ... -1.7039568  -1.7039568
  -1.7039568 ]]",0
"[[-1.5169227  -1.5169227  -1.5169227  ... -1.3491133  -0.68627244
  -1.5169227 ]
 [-1.5169227  -1.5169227  -1.5169227  ... -1.293974   -0.56150883
  -1.2118174 ]
 [-1.5169227  -1.5169227  -1.5169227  ... -1.243968   -0.47267243
  -1.0500917 ]
 ...
 [-1.5169227  -1.5169227  -1.5169227  ... -0.05715855 -0.6191861
   1.4343675 ]
 [-1.5169227  -1.5169227  -1.5169227  ... -0.35729814 -0.97019964
   1.2663739 ]
 [-1.5169227  -1.5169227  -1.5169227  ... -1.240938   -1.5169227
   0.49882707]]",1
"[[-0.92584896 -0.92584896 -0.92584896 ... -0.0597901  -0.8799553
  -0.3550381 ]
 [-0.92584896 -0.92584896 -0.7173087  ... -0.1650004  -0.25301924
  -0.29416522]
 [-0.8852879  -0.8433594  -0.55864424 ... -0.36581358 -0.09174372
  -0.24130341]
 ...
 [-0.92584896 -0.92584896 -0.92584896 ...  0.19157597  0.8946274
   1.2751118 ]
 [-0.92584896 -0.92584896 -0.92584896 ...  0.0022612   0.28218526
   0.99145216]
 [-0.92584896 -0.92584896 -0.92584896 ... -0.92584896 -0.31106195
  -0.08142705]]",0
"[[ 1.6882005   1.869633    2.2965713  ... -0.56109023 -0.56109023
  -0.56109023]
 [ 1.921348    2.1242604   2.2746456  ... -0.56109023 -0.56109023
  -0.56109023]
 [ 2.051336    2.2598228   2.2538648  ... -0.56109023 -0.56109023
  -0.56109023]
 ...
 [ 0.25423837  0.25896654 -0.21098328 ... -0.56109023 -0.56109023
  -0.56109023]
 [ 0.47619256 -0.23620154 -0.4348881  ... -0.56109023 -0.56109023
  -0.56109023]
 [ 0.1024618  -0.56109023 -0.56109023 ... -0.56109023 -0.56109023
  -0.56109023]]",0
"[[ 1.4867111  -0.13869865 -0.50690484 ... -0.09623592  0.22846034
   0.54404056]
 [ 1.5610061   0.06052351  0.401552   ...  0.07832197  1.2955191
   1.8422606 ]
 [ 1.622777    0.17471847  0.5748287  ...  0.18488988  1.4702473
   2.0179558 ]
 ...
 [-0.2008713  -1.224478   -1.395121   ... -0.38387933 -0.6123152
  -0.7264505 ]
 [-0.309197   -1.395121   -1.395121   ... -1.072116   -1.1684446
  -1.0579671 ]
 [-0.58469355 -1.395121   -1.395121   ... -1.395121   -1.395121
  -1.395121  ]]",1
"[[-0.816853   -0.3137353  -0.394283   ...  0.4856588   0.23752996
   0.49758396]
 [-0.8480567  -0.24371831 -0.0323674  ...  1.364011    1.272068
   1.2231928 ]
 [-0.8480567  -0.18405773  0.11698206 ...  1.5417669   1.4516504
   1.3976184 ]
 ...
 [-0.31297868  0.3970586  -0.32491115 ... -0.8480567  -0.8480567
  -0.8480567 ]
 [-0.40758315 -0.08555733 -0.5736736  ... -0.8480567  -0.8480567
  -0.8480567 ]
 [-0.8480567  -0.8480567  -0.8480567  ... -0.8480567  -0.8480567
  -0.8480567 ]]",0
"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0
"[[-0.95235246 -0.95372534 -0.81626123 ... -0.81074095 -0.38356942
  -0.66045654]
 [-1.054852   -1.0110801  -0.93586147 ... -0.6155712  -0.29822272
  -0.22968723]
 [-1.2336708  -1.0842936  -1.178061   ... -0.5006192  -0.2293537
  -0.07163671]
 ...
 [-1.2432389  -1.2432389  -1.2432389  ... -1.2432389  -1.2432389
  -1.2432389 ]
 [-1.2432389  -1.2432389  -1.2432389  ... -1.2432389  -1.2432389
  -1.2432389 ]
 [-1.2432389  -1.2432389  -1.2432389  ... -1.2432389  -1.2432389
  -1.2432389 ]]",1
"[[-0.4354376  -0.42355198 -0.49837068 ... -0.5373246  -0.568405
  -0.47143227]
 [-0.52119225 -0.5647743  -0.5965618  ... -0.6518939  -0.72311556
  -0.50384396]
 [-0.6568253  -0.96773946 -0.7678594  ... -0.88388705 -1.0612305
  -0.5390279 ]
 ...
 [-1.0612305  -1.0612305  -1.0612305  ... -1.0612305  -1.0612305
  -1.0612305 ]
 [-1.0612305  -1.0612305  -1.0612305  ... -1.0612305  -1.0612305
  -1.0612305 ]
 [-1.0612305  -1.0612305  -1.0612305  ... -1.0612305  -1.0612305
  -1.0612305 ]]",1
"[[-0.48060304 -0.42335612  0.09792402 ... -1.193577   -1.193577
  -1.193577  ]
 [-0.46660444 -0.15565911  0.09517327 ... -1.193577   -1.193577
  -1.193577  ]
 [-0.44959447 -0.02520418  0.09571693 ... -1.193577   -1.193577
  -1.193577  ]
 ...
 [-1.0084392  -0.1942305  -0.37619308 ... -1.193577   -1.193577
  -1.193577  ]
 [-1.1605872  -0.37449485 -0.48650882 ... -1.193577   -1.193577
  -1.193577  ]
 [-1.193577   -1.05923    -0.917968   ... -1.193577   -1.193577
  -1.193577  ]]",1
"[[ 2.5749326   0.69167167  1.1130638  ... -0.38837817 -0.38837817
  -0.38837817]
 [ 2.9151204   1.6358149   0.94415003 ... -0.38837817 -0.38837817
  -0.38837817]
 [ 3.0819259   1.8531744   0.5297089  ... -0.38837817 -0.38837817
  -0.38837817]
 ...
 [ 1.3732656   1.115448    1.8378489  ... -0.38837817 -0.38837817
  -0.38837817]
 [ 1.2464142   0.37695768  1.3153336  ... -0.38837817 -0.38837817
  -0.38837817]
 [ 0.7963916  -0.38837817  0.4924747  ... -0.38837817 -0.38837817
  -0.38837817]]",1
"[[-1.1327151  -1.1327151  -1.1327151  ... -0.47769678 -0.7514516
  -0.30174756]
 [-1.1327151  -1.1327151  -1.1327151  ... -0.37154675 -0.23873714
  -0.08900455]
 [-1.1327151  -1.1327151  -1.0541875  ... -0.29594427 -0.09339104
   0.02145362]
 ...
 [-1.1327151  -1.1327151  -1.1327151  ... -0.688521   -1.1327151
  -1.1327151 ]
 [-1.1327151  -1.1327151  -1.1327151  ... -1.1327151  -1.1327151
  -1.1327151 ]
 [-1.1327151  -1.1327151  -1.1327151  ... -1.1327151  -1.1327151
  -1.1327151 ]]",0
